0,0,0,0,0,0,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,BAYVIEW,CENTRAL,INGLESIDE,MISSION,NORTHERN,PARK,RICHMOND,SOUTHERN,TARAVAL,TENDERLOIN,X,Y,crime
0,1,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01592,0.41942,1
0,1,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01592,0.41942,7
0,1,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.01595,0.41917,21
0,1,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.01594,0.41989,7
0,1,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.01628,0.4191,13
0,1,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.01593,0.41981,21
0,1,0.6513724827,-0.7587581227,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.01584,0.41996,20
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41961,28
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01594,0.41925,1
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01667,0.41947,16
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01593,0.41982,32
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01592,0.41968,1
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01597,0.41959,35
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01585,0.4198,21
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01584,0.41985,34
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01584,0.41985,1
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01584,0.41985,21
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01598,0.41919,16
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01569,0.41972,16
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0166,0.41974,16
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01582,0.41978,16
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01598,0.4198,16
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01632,0.41905,36
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01632,0.41952,16
-0.2588190451,0.9659258263,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01648,0.41951,16
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0158,0.41973,21
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01592,0.41956,21
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01591,0.41983,25
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01579,0.41923,7
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01579,0.41923,21
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01579,0.41923,1
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01581,0.41902,38
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01581,0.41902,32
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01581,0.41902,32
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01594,0.41938,21
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01581,0.41971,20
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0157,0.4198,16
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41958,12
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41958,21
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41958,35
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41958,35
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01575,0.41954,20
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01593,0.42009,16
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01597,0.41998,16
-0.5,0.8660254038,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01594,0.41938,35
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01595,0.41937,21
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01591,0.41987,20
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01597,0.41975,36
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01655,0.41949,16
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0164,0.41921,16
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0158,0.41983,25
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01577,0.41993,16
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01605,0.41926,36
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01567,0.41928,36
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01594,0.41987,16
-0.7071067812,0.7071067812,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01574,0.41984,35
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01583,0.41983,27
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01583,0.41983,16
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01588,0.41981,37
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41956,38
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41956,38
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01567,0.41936,21
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01594,0.4199,16
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01606,0.41957,20
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01611,0.41975,20
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01611,0.41968,36
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01586,0.41981,37
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01586,0.41981,32
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01579,0.41956,4
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01645,0.41954,1
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01635,0.41935,36
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01576,0.4199,16
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01615,0.4198,16
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01595,0.41934,36
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01626,0.4195,16
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01629,0.41917,35
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01613,0.41972,4
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01585,0.41985,16
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0161,0.41974,36
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01582,0.41943,25
-0.8660254038,0.5,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01597,0.41992,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01586,0.41968,21
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01583,0.41982,13
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01605,0.41957,1
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01583,0.41982,13
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01597,0.41915,20
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01583,0.41982,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01588,0.41958,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01586,0.41968,37
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01586,0.41968,19
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01586,0.41968,20
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01585,0.41998,20
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01598,0.41959,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.01663,0.41969,21
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01583,0.41991,36
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.01595,0.41988,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0161,0.41914,19
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0161,0.41914,19
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.01577,0.41979,20
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0159,0.41971,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0159,0.41971,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01585,0.42008,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01561,0.41931,1
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01561,0.41931,25
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01639,0.41936,4
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01566,0.4192,21
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01566,0.4192,38
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01566,0.4192,38
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01566,0.4192,7
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0158,0.41986,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.01566,0.4192,38
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01585,0.42008,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01602,0.41946,4
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01593,0.41943,4
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01611,0.41974,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.01587,0.41941,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01594,0.41955,21
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.01585,0.41956,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.01613,0.41976,16
-0.9659258263,0.2588190451,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0159,0.42001,16
-1,-1.83697019872E-16,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0164,0.41937,20
-1,-1.83697019872E-16,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01648,0.41953,21
-1,-1.83697019872E-16,0.7907757369,-0.6121059825,0.5,-0.8660254038,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.01648,0.41953,20
